Date Collected,State,blank,blank,Facility_Name,Facility_Type,blank,blank,blank,blank,blank,blank,Resolved_Y_N,blank,Postive_Patients_Desc,blank,blank,blank,blank,blank,blank,blank,Unresolved_Postive_Patients_Desc,blank,blank,blank,blank,blank,blank,blank,Dashboard_Display
20210519,UT,,,Stonehenge of American Fork,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,George E Wahlen Ogden Veterans Home,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Terrace at Mt Ogden,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Country Pines Retirement Home,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Mt Ogden Health and Rehabilitation Center,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Cedar Health and Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Hurricane Health and Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Mission at Community Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Rocky Mountain Care - Clearfield,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Tophams Tiny Tots Care Center,Intermed Care/Intel Disabled,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Golden Skyline Assisted Living,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,The Charleston at Cedar Hills,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Lindon Care and Training Center,Intermed Care/Intel Disabled,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Heritage Park Healthcare and Rehabilitation,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,WIlliamsburg Retirement Community,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Terrace at Mt Ogden,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Stonehenge of Springville,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Stonehenge of Richfield,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Legacy House of Ogden,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Uintah Basin Rehabilitation and Senior Villa,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Rocky Mountain Care - Clearfield,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Sunrise of Sandy,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Spring Gardens Mapleton,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Rocky Mountain Care - The Lodge,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Heritage Park Healthcare and Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Orem Rehabilitation and Nursing Center,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Mission at Community Living Rehabilitation Center,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Tophams Tiny Tots Care Center,Intermed Care/Intel Disabled,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Terrace at Mt Ogden,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Golden Living Taylorsville,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Uintah Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Fairfield Village of Layton,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Emery County Care and Rehabilitation Center,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Lotus Park Care Centers,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,"Millcreek Rehabilitation and Nursing, LLC",Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Stonehenge of American Fork,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,William E Christoffersen Salt Lake Veterans Home,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Willow Glen Health and Rehab,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,St Joseph Villa,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Mt Olympus Rehabilitation Center,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Bella Terra St George,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,"Stonehenge of South Jordan, LLC",Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Rocky Mountain Care - Hunter Hollow,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Southern Utah Veterans Home - Ivins,Nursing Home,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Brookdale Cedar City,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Spring Gardens Heber,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Rocky Mountain Care - Riverton,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Hurricane Health and Rehabilitation,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Chrysalis - Cedar City,Intermed Care/Intel Disabled,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Gardens Assisted Living,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Uintah Basin Rehabilitation and Senior Villa,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Wellington,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,South Ogden Post Acute,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Auberge at North Ogden,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Orem Rehabilitation and Nursing Center,Nursing Home,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Avamere at Mountain Ridge,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Wentworth at Draper,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Spring Water Assisted Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Spring Gardens Mapleton,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Canyonlands Care Center,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Uintah Health Care Special Service District,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,St Joseph Villa,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Aspen Ridge of Utah Valley,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Stonehenge of Cedar City,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Mt Ogden Health and Rehabilitation Center,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Wentworth at Coventry I Senior Living,Assisted Living,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Bel Aire Senior Living,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Elk Meadows Assisted Living and Memory Care,Assisted Living,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Cedar Health and Rehabilitation,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Rocky Mountain Care - Hunter Hollow,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Spring Water Assisted Living,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Rocky Mountain Care - Clearfield,Nursing Home,,,,,,,Y,,Zero cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Wentworth at Willow Creek,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Fairfield Village of Layton,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Hurricane Health and Rehabilitation,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Life Care Center of Salt Lake City,Nursing Home,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,Maple Springs,Assisted Living,,,,,,,Y,,No Resident Cases,,,,,,,,,,,,,,,,N
20210519,UT,,,The Lodge at Riverton,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Chancellor Gardens of Clearfield,Assisted Living,,,,,,,Y,,1 to 4,,,,,,,,,,,,,,,,N
20210519,UT,,,Sunshine Terrace Foundation,Nursing Home,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Aspen Ridge Transitional Rehab,Nursing Home,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Utah State Developmental Center,Intermed Care/Intel Disabled,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Paramount Health and Rehabilitation,Nursing Home,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Uintah Basin Rehabilitation and Senior Villa,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Highland Care Center,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Stonehenge of Springville,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Pioneer Care Center,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Highland Glen,Assisted Living,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Pheasant Run Alzheimers Special Care Center,Assisted Living,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,St Joseph Villa,Nursing Home,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Provo Rehabilitation and Nursing,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Legacy House of Taylorsville,Assisted Living,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Lotus Park Care Centers,Assisted Living,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Emery County Care and Rehabilitation Center,Nursing Home,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Mervyn Sharp Bennion Central Utah Veterans Home,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Woodland Park Rehabilitation and Care Center,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Spanish Fork Rehabilitation and Nursing,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Bella Terra St George,Nursing Home,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Spring Creek Healthcare Center,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y
20210519,UT,,,Rocky Mountain Care - Willow Springs,Nursing Home,,,,,,,N,,1 to 4,,,,,,,,1 to 4,,,,,,,,Y
20210519,UT,,,Mt Olympus Rehabilitation Center,Nursing Home,,,,,,,N,,Zero cases,,,,,,,,Zero cases,,,,,,,,N
20210519,UT,,,Advanced Health Care of St George,Nursing Home,,,,,,,N,,No Resident Cases,,,,,,,,No Resident Cases,,,,,,,,Y

